UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL515033,4,0,0,115,4,0,0,4,0,4,0,0,0,0,25,45,0,0,0,0,0,0,0,0,0,0,0,4,94,15,19,119,19,69,12,11,9,0,28,390
UCL515034,0,0,0,30,0,0,0,3,0,0,0,0,0,0,76,90,0,0,0,0,0,0,0,0,0,0,7,7,34,15,4,74,14,48,8,21,6,23,81,330
UCL515035,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,27,3,13,3,5,0,3,5,78
UCL515036,0,0,0,26,0,0,0,4,0,3,0,0,0,7,33,48,0,0,0,0,0,0,0,0,0,0,3,3,27,3,3,57,8,47,3,14,8,25,35,228
UCL515037,0,0,0,106,3,0,0,0,0,3,0,0,0,0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,81,6,10,72,17,46,3,3,5,9,19,259
UCL515038,0,0,0,15,4,0,0,0,0,0,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,47,10,26,5,16,3,20,9,171
UCL521001,0,0,0,8,4,0,0,6,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,22,0,9,0,9,0,3,6,60
UCL521002,0,0,0,13,0,0,0,0,0,0,0,0,0,5,12,22,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,16,4,14,5,3,3,13,14,83
UCL521003,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,7,4,11,0,9,0,12,8,62
UCL521004,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,12,0,0,3,34,0,62
UCL521005,0,0,0,21,4,0,0,6,3,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,19,3,36,3,3,0,7,17,124
UCL521006,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,17,9,6,30,6,8,3,4,0,0,8,94
UCL521007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,4,0,0,0,3,3,31
UCL521008,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,6,3,33
UCL521009,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,10,0,5,0,4,0,0,0,42
UCL521010,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,15,3,17,0,3,0,10,7,72
UCL521011,0,0,0,17,0,0,0,4,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,38,0,12,0,0,0,7,10,95
UCL521012,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,9,5,0,0,4,9,46
UCL521013,0,0,0,15,0,0,0,0,0,4,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,0,14,10,3,40,6,10,10,5,0,12,16,114
UCL521014,0,0,0,9,0,0,0,4,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,12,4,3,0,3,4,45
UCL521015,0,0,0,3,5,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,5,6,0,5,0,0,7,41
UCL521016,0,0,0,11,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,29,5,23,0,6,0,6,3,68
UCL521017,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,29,3,23,0,0,0,0,9,82
UCL521018,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,23,0,9,0,0,5,3,3,67
UCL521019,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,0,0,0,0,6,6,40
UCL521020,0,0,0,5,0,0,0,5,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,14,0,10,0,4,4,4,22,77
UCL521021,0,0,0,6,3,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,36,4,13,0,3,0,3,15,108
UCL521022,0,0,0,11,0,3,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,23,3,10,4,0,0,0,13,81
UCL521023,0,0,0,8,0,0,0,0,0,6,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,25,0,14,0,0,0,5,11,65
UCL521024,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,8,8,12,0,0,3,3,7,0,0,3,55,9,102
UCL521025,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,3,20,3,4,0,3,4,71
UCL521026,0,0,0,18,9,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,16,3,27,4,7,5,5,10,102
UCL521027,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,15,0,17,0,5,0,0,3,52
UCL521028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,18,0,8,0,0,0,5,8,51
UCL521029,0,0,0,4,0,0,0,5,0,4,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,14,11,5,19,3,11,3,8,0,3,6,84
UCL521030,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,13,3,4,0,3,0,3,9,35
UCL521031,0,0,0,4,5,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,4,6,32
UCL521032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,4,0,0,0,17,7,40
UCL521033,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,18
UCL521034,0,0,0,15,0,0,0,4,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,31,0,17,0,6,6,8,12,93
UCL521035,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,13,0,5,0,0,0,3,0,39
UCL521036,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,5,0,4,3,26
UCL521037,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,4,20,3,11,4,11,9,87
UCL521038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,0,7,0,5,5,10,9,56
UCL521039,0,0,0,15,4,0,0,5,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,32,3,12,4,6,5,5,11,94
UCL521040,0,0,0,31,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,19,3,20,4,0,0,4,3,83
UCL521041,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,8,0,0,3,0,6,23
UCL521042,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,3,5,0,0,0,6,5,45
UCL521043,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,16,0,5,3,4,0,0,3,51
UCL521044,0,0,0,6,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,10,0,8,0,0,0,9,9,48
UCL521045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,7,29
UCL521046,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,7,0,0,5,19,0,47
UCL521047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,0,5,3,3,0,4,5,35
UCL521048,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,12,0,0,4,8,9,52
UCL521049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,4,0,37,0,46
UCL521050,0,0,0,6,3,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,15,0,11,0,0,3,4,7,54
UCL521051,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,11,0,20,0,5,0,14,9,88
UCL521052,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,5,0,0,0,18,10,59
UCL522001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,7,0,10,0,44,3,56
UCL522002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,19
UCL522003,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,0,0,12,5,34
UCL522004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,5,0,24,0,30
UCL522005,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,0,5,0,15,0,35
UCL522006,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,26,0,8,0,4,6,5,0,67
UCL522007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,6
UCL522008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,14
UCL522009,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,13,0,0,0,0,0,0,4,39
UCL522010,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,19,3,13,0,0,0,0,3,47
UCL522011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,7,0,0,0,6,0,20
UCL522012,0,0,0,10,3,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,4,0,0,3,5,5,38
UCL522013,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,3,5,4,0,0,7,0,55
UCL522014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,7,0,6,0,4,6,32
UCL522015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
UCL522016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,0,14
UCL522017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,4,0,0,0,4,0,30
UCL522018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
UCL522019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
UCL522020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,9,0,26
UCL522021,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,6,0,0,0,0,0,25
UCL522022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,3,16
UCL522023,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,4,0,0,4,7,5,27
UCL522024,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,0,0,11
UCL522025,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,6,31
UCL522026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14
UCL522027,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,8,0,0,4,3,0,26
UCL522028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3
UCL522029,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,15,0,12,0,0,3,0,4,46
UCL522030,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,4,4,26
UCL522031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,9,0,24
UCL522032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,29,0,39
UCL522033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,4,0,4,3,28
UCL522034,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,21
UCL522035,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,0,0,0,0,0,12
UCL522036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,5,0,17
UCL522037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,0,8,0,0,0,0,7,26
UCL522038,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,22,4,7,0,0,0,0,0,57
UCL522039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,3,17
UCL522040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
UCL522041,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,3,23
UCL522042,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,3,8,0,0,0,0,4,40
UCL522043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,3,0,5,0,0,5,21,6,41
UCL522044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
UCL522045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,20,8,28
UCL522046,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,4,3,20
UCL522047,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,6,4,30
UCL522048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,5,0,4,0,0,0,23
UCL522049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,15
UCL522050,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,6,0,0,0,0,3,35
UCL522051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,3,6,0,0,0,3,4,28
UCL522052,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7
UCL522053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11
UCL522054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,12
UCL522055,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,3,0,0,0,0,3,22
UCL522056,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,0,0,0,0,5,31
UCL522057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3
UCL522058,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,3,0,6,6,18
UCL522059,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,4,0,0,0,4,0,22
UCL522060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
UCL522061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,14
UCL522062,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,29
UCL522063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,14
UCL522064,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,23,0,38
UCL522065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
UCL522066,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,17,3,9,0,4,0,0,0,40
UCL522067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
UCL522068,0,0,0,4,3,0,0,3,0,0,0,0,5,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,14,5,12,0,0,8,7,10,53
UCL522069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,14
UCL522070,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,9,0,3,0,8,3,34
UCL522071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,5,30,0,52
UCL531001,46,45,8,3059,584,80,35,545,58,176,39,68,24,129,1630,3374,36,3,19,29,5,8,0,4,9,13,67,205,3715,757,258,5281,572,2266,302,630,261,1050,1737,16840
UCL579997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL599994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL603001,25,67,3,3706,273,68,19,242,30,96,10,46,12,94,656,1558,5,0,5,5,0,3,5,0,0,13,45,90,4357,1473,186,6570,835,2499,292,1107,207,1576,741,19832
UCL611001,7,10,4,1026,85,11,0,112,12,39,15,13,3,47,274,615,0,0,4,0,0,6,0,0,4,3,14,35,1545,472,62,2667,295,1119,105,489,95,682,306,7838
UCL612001,0,0,0,161,21,5,0,28,3,9,0,5,0,6,126,213,0,0,0,0,0,0,0,0,0,3,5,12,328,84,15,579,79,304,31,103,28,178,139,1867
UCL612002,0,0,0,178,25,0,0,33,3,16,4,3,6,20,92,201,0,0,0,0,0,0,0,0,0,4,7,23,409,108,23,709,77,299,39,159,36,225,104,2199
UCL613001,0,0,0,109,21,0,0,20,0,4,4,5,0,10,67,134,0,0,0,0,0,0,0,0,0,0,0,3,191,50,7,405,49,156,24,58,10,114,78,1151
UCL614001,0,0,0,49,13,5,3,8,3,5,0,6,0,3,16,54,0,0,0,0,0,0,0,0,0,0,5,0,109,44,12,183,37,73,10,31,9,35,17,559
UCL614002,0,0,0,22,13,0,0,10,3,5,4,0,0,11,33,75,0,0,0,0,0,0,0,0,0,0,4,3,82,26,7,172,11,91,16,41,12,67,33,549
UCL614003,0,0,0,42,0,0,0,9,0,4,0,7,0,3,31,54,0,0,0,0,0,0,0,0,0,0,0,0,67,17,6,160,17,56,6,24,10,42,25,433
UCL615001,0,0,0,3,0,0,0,4,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,23,5,15,5,9,0,16,11,89
UCL615002,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,3,12,0,8,0,13,3,74
UCL615003,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,38,4,11,0,4,0,4,7,86
UCL615004,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,31,4,13,0,3,0,11,7,84
UCL615005,0,0,0,21,6,0,0,3,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,3,30,12,0,85,6,37,0,10,3,22,10,221
UCL615006,0,0,0,4,0,5,0,3,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,32,9,18,0,4,3,6,10,98
UCL615007,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,38,4,13,0,8,0,14,4,99
UCL615008,0,0,0,18,5,0,0,7,0,8,0,3,0,7,12,34,0,0,0,0,0,0,0,0,0,0,5,5,41,20,0,73,11,59,8,25,12,79,15,351
UCL615009,0,0,0,18,3,0,0,5,0,0,0,0,0,3,17,31,0,0,0,0,0,0,0,0,0,0,0,3,65,16,8,126,11,33,3,4,4,14,19,292
UCL615010,0,0,0,3,0,0,0,6,0,0,0,0,0,3,8,21,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,53,17,31,0,11,0,26,8,191
UCL615011,0,0,0,27,3,0,0,12,0,4,0,0,0,0,18,42,0,0,0,0,0,0,0,0,0,0,0,0,91,21,7,131,8,58,19,29,0,45,18,431
UCL615012,0,0,0,74,10,0,0,11,0,0,0,0,0,0,25,38,0,0,0,0,0,0,0,0,0,0,0,0,124,18,6,214,30,62,9,23,0,19,26,529
UCL615013,0,0,0,21,5,0,0,3,0,4,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,7,3,3,74,13,3,110,21,49,0,8,10,37,8,330
UCL615014,0,0,0,36,7,0,0,0,0,7,0,3,0,0,16,32,0,0,0,0,0,0,0,0,0,0,0,0,75,24,3,140,14,35,11,20,0,16,16,356
UCL615015,0,0,0,20,3,0,0,5,0,4,4,5,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,3,74,18,3,126,25,53,8,17,6,20,15,362
